state_name,state_abbreviation,county_name,county_fips_code,studyyear,female_unemployed_rate,male_unemployed_rate,2022_med_household_inc,population,poverty_rate,1_breadwinner_hh,2_breadwinners_hh,avg_centrebased_care_price,avg_family_childcare_price
Arkansas,AR,Jackson County,5067,2020,8.4,12.1,43568,16908,22.8,1718,1061,96.03545454545453,89.37727272727273
Arkansas,AR,Jackson County,5067,2021,11.4,9.5,42678,16878,20.8,1613,1179,97.52272727272727,91.25
Arkansas,AR,Jackson County,5067,2022,12.1,10.1,41929,16784,20.4,1493,1232,103.92932551319649,91.31438905180842
Arkansas,AR,Jefferson County,5069,2018,9.7,10.2,45181,70424,23.2,9070,4316,123.39,97.72727272727273
Arkansas,AR,Jefferson County,5069,2019,8.8,9.5,47242,69282,22.2,8584,4263,126.94545454545455,99.0909090909091
Arkansas,AR,Jefferson County,5069,2020,7.9,9.4,46462,68123,20.8,9112,3427,130.5009090909091,100.45454545454545
Arkansas,AR,Jefferson County,5069,2021,7.7,11.1,47655,68199,19.4,8864,3496,134.0563636363636,101.81818181818181
Arkansas,AR,Jefferson County,5069,2022,6.3,9.5,46855,66934,19.5,8386,3430,103.92932551319649,91.31438905180842
Arkansas,AR,Johnson County,5071,2018,2.5,5.5,43861,26291,22.4,3262,2362,93.05818181818182,85.62727272727273
Arkansas,AR,Johnson County,5071,2019,2.3,5.1,44673,26372,22.7,3228,2222,94.54545454545455,87.5
Arkansas,AR,Johnson County,5071,2020,2.4,5.3,45248,26475,18.3,2703,2772,96.03545454545453,89.37727272727273
Arkansas,AR,Johnson County,5071,2021,3.3,4.3,44285,25853,18.9,2708,2794,97.52272727272727,91.25
Arkansas,AR,Johnson County,5071,2022,4.5,4.9,42470,25925,21.2,3036,2345,103.92932551319649,91.31438905180842
Arkansas,AR,Lafayette County,5073,2018,6.7,5.1,38246,6915,22.2,752,329,93.05818181818182,85.62727272727273
Arkansas,AR,Lafayette County,5073,2019,4.7,6.0,37581,6800,25.9,742,228,94.54545454545455,87.5
Arkansas,AR,Lafayette County,5073,2020,3.3,10.0,38827,6728,24.7,692,300,96.03545454545453,89.37727272727273
Arkansas,AR,Lafayette County,5073,2021,5.0,10.6,39330,6373,23.5,564,352,97.52272727272727,91.25
Arkansas,AR,Lafayette County,5073,2022,6.7,10.5,40262,6277,21.6,536,392,103.92932551319649,91.31438905180842
Arkansas,AR,Lawrence County,5075,2018,6.5,7.8,45463,16669,17.7,1777,1318,93.05818181818182,85.62727272727273
Arkansas,AR,Lawrence County,5075,2019,7.8,6.7,46392,16549,15.6,1692,1284,94.54545454545455,87.5
Arkansas,AR,Lawrence County,5075,2020,9.3,6.6,46675,16511,14.0,1677,1162,96.03545454545453,89.37727272727273
Arkansas,AR,Lawrence County,5075,2021,7.7,6.9,44413,16292,15.5,1851,1128,97.52272727272727,91.25
Arkansas,AR,Lawrence County,5075,2022,7.8,5.7,43606,16258,17.8,1860,1019,103.92932551319649,91.31438905180842
Arkansas,AR,Lee County,5077,2018,20.7,10.7,33473,9398,26.0,867,567,93.05818181818182,85.62727272727273
Arkansas,AR,Lee County,5077,2019,12.3,12.2,34430,9194,22.1,776,592,94.54545454545455,87.5
Arkansas,AR,Lee County,5077,2020,12.7,14.6,32087,8963,27.0,871,559,96.03545454545453,89.37727272727273
Arkansas,AR,Lee County,5077,2021,9.8,17.3,31699,8832,27.7,1041,420,97.52272727272727,91.25
Arkansas,AR,Lee County,5077,2022,12.9,15.1,33801,8666,27.6,1061,349,103.92932551319649,91.31438905180842
Arkansas,AR,Lincoln County,5079,2018,0.9,6.6,53296,13695,18.6,1047,819,123.39,97.72727272727273
Arkansas,AR,Lincoln County,5079,2019,0.5,4.4,54051,13455,20.0,955,725,126.94545454545455,99.0909090909091
Arkansas,AR,Lincoln County,5079,2020,0.2,3.6,53537,13278,19.7,823,1023,130.5009090909091,100.45454545454545
Arkansas,AR,Lincoln County,5079,2021,1.6,5.0,53927,13092,15.1,765,1153,134.0563636363636,101.81818181818181
Arkansas,AR,Lincoln County,5079,2022,2.0,5.9,50526,13016,17.7,809,990,103.92932551319649,91.31438905180842
Arkansas,AR,Little River County,5081,2018,5.2,16.2,53558,12417,15.8,1605,712,123.39,97.72727272727273
Arkansas,AR,Little River County,5081,2019,5.7,14.2,52331,12347,16.1,1431,711,126.94545454545455,99.0909090909091
Arkansas,AR,Little River County,5081,2020,5.2,10.6,56311,12345,14.2,1322,878,130.5009090909091,100.45454545454545
Arkansas,AR,Little River County,5081,2021,5.4,11.2,62799,12104,12.4,1444,845,134.0563636363636,101.81818181818181
Arkansas,AR,Little River County,5081,2022,6.6,9.2,58627,12024,11.8,1209,747,103.92932551319649,91.31438905180842
Arkansas,AR,Logan County,5083,2018,9.4,8.1,46903,21757,21.1,2264,1621,93.05818181818182,85.62727272727273
Arkansas,AR,Logan County,5083,2019,5.6,6.8,48101,21668,18.7,2257,1535,94.54545454545455,87.5
Arkansas,AR,Logan County,5083,2020,6.5,5.8,50867,21619,16.4,1801,1826,96.03545454545453,89.37727272727273
Arkansas,AR,Logan County,5083,2021,5.5,4.3,50761,21299,15.7,1815,1739,97.52272727272727,91.25
Arkansas,AR,Logan County,5083,2022,6.8,4.4,51131,21247,14.5,1627,1847,103.92932551319649,91.31438905180842
Arkansas,AR,Lonoke County,5085,2018,3.3,5.0,67861,72206,12.2,7849,8097,123.39,97.72727272727273
Arkansas,AR,Lonoke County,5085,2019,3.3,3.9,68549,72528,12.2,7719,8165,126.94545454545455,99.0909090909091
Arkansas,AR,Lonoke County,5085,2020,4.0,5.4,68170,73163,12.0,7914,8430,130.5009090909091,100.45454545454545
Arkansas,AR,Lonoke County,5085,2021,4.3,6.0,68191,73824,11.6,7670,8897,134.0563636363636,101.81818181818181
Arkansas,AR,Lonoke County,5085,2022,4.1,4.9,68078,74292,11.8,7049,9044,103.92932551319649,91.31438905180842
Arkansas,AR,Madison County,5087,2018,5.9,6.7,51791,16076,16.8,1921,1389,123.39,97.72727272727273
Arkansas,AR,Madison County,5087,2019,3.8,4.6,48351,16211,17.4,1636,1642,126.94545454545455,99.0909090909091
Arkansas,AR,Madison County,5087,2020,5.1,9.5,47663,16393,17.3,1754,1497,130.5009090909091,100.45454545454545
Arkansas,AR,Madison County,5087,2021,3.7,6.2,52170,16496,16.5,1852,1399,134.0563636363636,101.81818181818181
Arkansas,AR,Madison County,5087,2022,4.4,5.1,51514,16737,16.5,1748,1538,103.92932551319649,91.31438905180842
Arkansas,AR,Marion County,5089,2018,6.5,9.2,41911,16438,20.6,1600,1000,93.05818181818182,85.62727272727273
Arkansas,AR,Marion County,5089,2019,4.3,5.3,42594,16476,18.2,1340,1053,94.54545454545455,87.5
Arkansas,AR,Marion County,5089,2020,5.0,7.0,44190,16586,18.6,1237,1106,96.03545454545453,89.37727272727273
Arkansas,AR,Marion County,5089,2021,4.9,10.4,44731,16750,18.1,1099,1289,97.52272727272727,91.25
Arkansas,AR,Marion County,5089,2022,3.8,9.8,42891,16905,17.8,904,1521,103.92932551319649,91.31438905180842
Arkansas,AR,Miller County,5091,2018,8.1,8.1,49446,43759,21.2,5800,2713,123.39,97.72727272727273
Arkansas,AR,Miller County,5091,2019,7.2,6.8,50310,43572,20.1,5622,2610,126.94545454545455,99.0909090909091
Arkansas,AR,Miller County,5091,2020,8.3,8.0,52200,43515,17.7,5453,2375,130.5009090909091,100.45454545454545
Arkansas,AR,Miller County,5091,2021,8.4,6.7,50805,42875,18.1,5888,2126,134.0563636363636,101.81818181818181
Arkansas,AR,Miller County,5091,2022,8.0,7.4,47613,42682,20.5,5780,2175,103.92932551319649,91.31438905180842
Arkansas,AR,Mississippi County,5093,2018,11.3,7.4,43940,42831,25.8,6290,2839,93.05818181818182,85.62727272727273
Arkansas,AR,Mississippi County,5093,2019,10.5,8.0,46356,42126,24.3,6128,2931,94.54545454545455,87.5
Arkansas,AR,Mississippi County,5093,2020,8.4,9.4,49434,41396,21.4,6202,2926,96.03545454545453,89.37727272727273
Arkansas,AR,Mississippi County,5093,2021,8.4,10.6,49857,41061,21.8,5844,2980,97.52272727272727,91.25
Arkansas,AR,Mississippi County,5093,2022,8.1,11.3,50012,40361,21.9,5789,3103,103.92932551319649,91.31438905180842
Arkansas,AR,Monroe County,5095,2018,5.9,7.8,41524,7249,28.1,1023,284,93.05818181818182,85.62727272727273
Arkansas,AR,Monroe County,5095,2019,6.3,8.7,44623,7050,27.1,1085,323,94.54545454545455,87.5
Arkansas,AR,Monroe County,5095,2020,7.2,5.2,44204,6879,22.9,931,306,96.03545454545453,89.37727272727273
Arkansas,AR,Monroe County,5095,2021,12.3,8.3,45417,6903,21.4,768,560,97.52272727272727,91.25
Arkansas,AR,Monroe County,5095,2022,12.2,9.8,41786,6787,23.8,761,528,103.92932551319649,91.31438905180842
Arkansas,AR,Montgomery County,5097,2018,5.2,6.0,44669,8993,18.9,807,581,93.05818181818182,85.62727272727273
Arkansas,AR,Montgomery County,5097,2019,7.2,7.9,41460,8950,21.3,869,425,103.92932551319649,91.31438905180842
Arkansas,AR,Montgomery County,5097,2020,7.1,7.9,47340,8964,18.5,905,363,103.92932551319649,91.31438905180842
Arkansas,AR,Montgomery County,5097,2021,5.2,12.0,44725,8525,18.9,799,421,103.92932551319649,91.31438905180842
Arkansas,AR,Montgomery County,5097,2022,6.3,8.3,47103,8555,18.2,653,581,103.92932551319649,91.31438905180842
Arkansas,AR,Nevada County,5099,2018,2.7,8.0,44409,8440,27.7,1065,403,93.05818181818182,85.62727272727273
Arkansas,AR,Nevada County,5099,2019,8.1,3.6,44129,8351,23.1,954,368,94.54545454545455,87.5
Arkansas,AR,Nevada County,5099,2020,7.6,3.3,45938,8249,21.3,1049,404,96.03545454545453,89.37727272727273
Arkansas,AR,Nevada County,5099,2021,9.2,5.4,46510,8340,25.2,1193,332,97.52272727272727,91.25
Arkansas,AR,Nevada County,5099,2022,9.8,5.6,43421,8292,27.8,1339,211,103.92932551319649,91.31438905180842
Arkansas,AR,Newton County,5101,2018,0.4,3.5,47077,7848,14.2,357,914,93.05818181818182,85.62727272727273
Arkansas,AR,Newton County,5101,2019,1.8,5.2,44175,7812,15.8,372,905,103.92932551319649,91.31438905180842
Arkansas,AR,Newton County,5101,2020,5.5,5.0,45473,7753,10.5,519,805,103.92932551319649,91.31438905180842
Arkansas,AR,Newton County,5101,2021,6.6,3.0,46671,7343,10.3,479,798,103.92932551319649,91.31438905180842
Arkansas,AR,Newton County,5101,2022,6.3,1.8,50699,7243,11.4,545,664,103.92932551319649,91.31438905180842
Arkansas,AR,Ouachita County,5103,2018,6.5,8.0,41167,24106,24.1,3163,1571,93.05818181818182,85.62727272727273
Arkansas,AR,Ouachita County,5103,2019,7.6,8.0,41093,23830,23.2,3461,1352,94.54545454545455,87.5
Arkansas,AR,Ouachita County,5103,2020,7.6,7.3,44021,23597,21.6,3423,1265,96.03545454545453,89.37727272727273
Arkansas,AR,Ouachita County,5103,2021,5.6,6.9,47238,22858,21.1,2949,1325,97.52272727272727,91.25
Arkansas,AR,Ouachita County,5103,2022,6.8,6.2,47348,22606,19.1,2717,1390,103.92932551319649,91.31438905180842
Arkansas,AR,Perry County,5105,2018,7.8,6.0,54364,10322,17.0,882,979,123.39,97.72727272727273
Arkansas,AR,Perry County,5105,2019,7.5,3.8,56454,10355,17.9,844,1016,126.94545454545455,99.0909090909091
Arkansas,AR,Perry County,5105,2020,7.1,4.1,51665,10342,16.2,847,907,130.5009090909091,100.45454545454545
Arkansas,AR,Perry County,5105,2021,7.8,1.5,51775,10056,15.3,821,962,134.0563636363636,101.81818181818181
Arkansas,AR,Perry County,5105,2022,6.6,3.1,53980,10055,15.3,868,933,103.92932551319649,91.31438905180842
Arkansas,AR,Phillips County,5107,2018,11.5,9.3,34530,19034,33.2,3115,1006,93.05818181818182,85.62727272727273
Arkansas,AR,Phillips County,5107,2019,13.7,7.1,34011,18606,34.5,2865,1124,94.54545454545455,87.5
Arkansas,AR,Phillips County,5107,2020,19.4,9.3,38783,18151,31.3,3012,994,96.03545454545453,89.37727272727273
Arkansas,AR,Phillips County,5107,2021,17.6,12.6,35136,16923,33.3,2820,829,97.52272727272727,91.25
Arkansas,AR,Phillips County,5107,2022,14.2,12.3,37458,16373,30.5,2952,871,103.92932551319649,91.31438905180842
Arkansas,AR,Pike County,5109,2018,6.1,3.3,44139,10808,16.6,1170,849,93.05818181818182,85.62727272727273
Arkansas,AR,Pike County,5109,2019,5.3,4.2,46865,10756,15.4,989,983,94.54545454545455,87.5
Arkansas,AR,Pike County,5109,2020,4.4,3.2,49430,10714,16.7,965,1005,96.03545454545453,89.37727272727273
Arkansas,AR,Pike County,5109,2021,3.8,3.5,50872,10234,17.7,944,976,97.52272727272727,91.25
Arkansas,AR,Pike County,5109,2022,2.7,3.5,49248,10205,17.5,971,917,103.92932551319649,91.31438905180842
Arkansas,AR,Poinsett County,5111,2018,6.9,5.1,46347,24054,21.8,2708,1375,123.39,97.72727272727273
Arkansas,AR,Poinsett County,5111,2019,6.2,5.5,47468,23896,21.4,2694,1661,126.94545454545455,99.0909090909091
Arkansas,AR,Poinsett County,5111,2020,4.9,4.6,46805,23747,20.4,2677,1711,130.5009090909091,100.45454545454545
Arkansas,AR,Poinsett County,5111,2021,4.2,4.3,46711,23212,20.8,2479,1827,134.0563636363636,101.81818181818181
Arkansas,AR,Poinsett County,5111,2022,5.9,4.3,43440,22997,21.0,2309,1857,103.92932551319649,91.31438905180842
Arkansas,AR,Polk County,5113,2018,5.8,11.8,43701,20163,24.5,2526,1596,93.05818181818182,85.62727272727273
Arkansas,AR,Polk County,5113,2019,7.3,11.1,44050,20094,23.8,2323,1721,94.54545454545455,87.5
Arkansas,AR,Polk County,5113,2020,10.6,10.4,44947,19999,22.2,2236,1663,96.03545454545453,89.37727272727273
Arkansas,AR,Polk County,5113,2021,11.1,9.7,47354,19476,20.9,2126,1756,97.52272727272727,91.25
Arkansas,AR,Polk County,5113,2022,10.5,7.8,48449,19384,17.8,1860,1916,103.92932551319649,91.31438905180842
Arkansas,AR,Pope County,5115,2018,6.8,5.6,49459,63644,18.5,6058,6253,93.05818181818182,85.62727272727273
Arkansas,AR,Pope County,5115,2019,6.8,6.0,50416,63761,18.8,6177,6130,94.54545454545455,87.5
Arkansas,AR,Pope County,5115,2020,6.2,5.2,52905,63926,15.9,5968,6121,96.03545454545453,89.37727272727273
Arkansas,AR,Pope County,5115,2021,6.5,5.4,51581,63234,17.4,6117,5697,97.52272727272727,91.25
Arkansas,AR,Pope County,5115,2022,5.2,4.4,51678,63475,17.9,6231,5967,103.92932551319649,91.31438905180842
Arkansas,AR,Prairie County,5117,2018,7.0,5.8,49378,8244,15.7,621,727,93.05818181818182,85.62727272727273
Arkansas,AR,Prairie County,5117,2019,5.6,8.3,49486,8189,14.8,602,682,103.92932551319649,91.31438905180842
Arkansas,AR,Prairie County,5117,2020,5.2,6.8,49167,8138,10.4,570,811,103.92932551319649,91.31438905180842
Arkansas,AR,Prairie County,5117,2021,3.0,8.9,51595,8306,10.0,554,827,103.92932551319649,91.31438905180842
Arkansas,AR,Prairie County,5117,2022,2.8,5.3,47045,8217,10.0,507,827,103.92932551319649,91.31438905180842
Arkansas,AR,Pulaski County,5119,2018,5.1,5.2,59110,393463,17.0,51013,27704,123.39,97.72727272727273
Arkansas,AR,Pulaski County,5119,2019,4.8,4.5,60029,392967,16.8,50230,27515,126.94545454545455,99.0909090909091
Arkansas,AR,Pulaski County,5119,2020,4.9,5.0,60870,393078,15.8,47892,30694,130.5009090909091,100.45454545454545
Arkansas,AR,Pulaski County,5119,2021,5.2,5.4,60206,397931,15.8,49205,31880,134.0563636363636,101.81818181818181
Arkansas,AR,Pulaski County,5119,2022,5.1,5.4,58326,398322,16.6,49589,30501,103.92932551319649,91.31438905180842
Arkansas,AR,Randolph County,5121,2018,4.2,4.2,43507,17603,18.3,1784,1182,93.05818181818182,85.62727272727273
Arkansas,AR,Randolph County,5121,2019,4.4,4.3,43173,17695,18.8,1833,1362,94.54545454545455,87.5
Arkansas,AR,Randolph County,5121,2020,5.5,3.4,49271,17934,18.9,2139,1163,96.03545454545453,89.37727272727273
Arkansas,AR,Randolph County,5121,2021,9.1,6.0,46025,18442,19.3,2072,1515,97.52272727272727,91.25
Arkansas,AR,Randolph County,5121,2022,8.4,6.9,45993,18619,19.2,2518,1305,103.92932551319649,91.31438905180842
Arkansas,AR,St. Francis County,5123,2018,7.4,8.4,41720,26294,26.6,3821,1155,93.05818181818182,85.62727272727273
Arkansas,AR,St. Francis County,5123,2019,5.3,6.9,41004,25900,24.9,3704,1258,103.92932551319649,91.31438905180842
Arkansas,AR,St. Francis County,5123,2020,6.2,5.8,41461,25477,28.4,3619,919,103.92932551319649,91.31438905180842
Arkansas,AR,St. Francis County,5123,2021,6.3,6.9,38129,23623,28.5,3357,845,103.92932551319649,91.31438905180842
Arkansas,AR,St. Francis County,5123,2022,6.1,7.0,39822,23138,28.1,2978,1064,103.92932551319649,91.31438905180842
Arkansas,AR,Saline County,5125,2018,4.0,3.8,73339,118009,8.5,11230,13204,123.39,97.72727272727273
Arkansas,AR,Saline County,5125,2019,3.8,3.7,74718,119415,9.2,10704,13453,126.94545454545455,99.0909090909091
Arkansas,AR,Saline County,5125,2020,3.7,4.1,76907,120990,8.4,10110,14115,130.5009090909091,100.45454545454545
Arkansas,AR,Saline County,5125,2021,3.3,4.3,74779,122308,8.6,10222,14000,134.0563636363636,101.81818181818181
Arkansas,AR,Saline County,5125,2022,2.9,4.6,73236,123988,9.5,10015,14173,103.92932551319649,91.31438905180842
Arkansas,AR,Scott County,5127,2018,10.3,10.3,41901,10442,22.1,1001,1196,93.05818181818182,85.62727272727273
Arkansas,AR,Scott County,5127,2019,9.7,6.4,41867,10376,19.1,1120,1041,94.54545454545455,87.5
Arkansas,AR,Scott County,5127,2020,7.1,4.6,49030,10269,17.4,1130,897,96.03545454545453,89.37727272727273
Arkansas,AR,Scott County,5127,2021,8.4,3.8,47499,9928,15.2,1056,845,97.52272727272727,91.25
Arkansas,AR,Scott County,5127,2022,7.1,4.5,45340,9871,17.1,1016,835,103.92932551319649,91.31438905180842
Arkansas,AR,Searcy County,5129,2018,3.9,2.3,42940,7923,21.1,666,769,93.05818181818182,85.62727272727273
Arkansas,AR,Searcy County,5129,2019,4.1,3.5,42268,7908,21.9,542,845,94.54545454545455,87.5
Arkansas,AR,Searcy County,5129,2020,5.0,2.4,40339,7898,25.9,635,696,96.03545454545453,89.37727272727273
Arkansas,AR,Searcy County,5129,2021,4.2,4.4,43193,7872,24.1,535,789,97.52272727272727,91.25
Arkansas,AR,Searcy County,5129,2022,4.9,5.4,42063,7880,26.6,573,739,103.92932551319649,91.31438905180842
Arkansas,AR,Sebastian County,5131,2018,4.2,5.4,51023,127461,20.3,15315,10450,99.0909090909091,89.03454545454545
Arkansas,AR,Sebastian County,5131,2019,4.7,4.8,53624,127591,18.5,15908,10207,94.54545454545455,87.5
Arkansas,AR,Sebastian County,5131,2020,5.1,4.8,55060,127670,16.7,15370,10572,90.0,85.96636363636364
Arkansas,AR,Sebastian County,5131,2021,5.2,4.7,54746,127941,17.5,15714,9987,85.45454545454545,84.43181818181819
Arkansas,AR,Sebastian County,5131,2022,5.5,5.0,54047,128184,16.5,14913,10714,103.92932551319649,91.31438905180842
Arkansas,AR,Sevier County,5133,2018,5.3,5.1,55067,17193,21.0,2574,1934,93.05818181818182,85.62727272727273
Arkansas,AR,Sevier County,5133,2019,6.0,5.1,55337,17081,21.3,2542,1754,94.54545454545455,87.5
Arkansas,AR,Sevier County,5133,2020,3.4,6.0,55053,16947,19.8,2760,1452,96.03545454545453,89.37727272727273
Arkansas,AR,Sevier County,5133,2021,3.0,6.1,53922,16074,21.6,2453,1335,97.52272727272727,91.25
Arkansas,AR,Sevier County,5133,2022,2.4,6.1,53567,15913,20.1,2585,1338,103.92932551319649,91.31438905180842
Arkansas,AR,Sharp County,5135,2018,3.7,6.1,39775,17043,21.6,1361,1122,93.05818181818182,85.62727272727273
Arkansas,AR,Sharp County,5135,2019,2.9,5.5,40218,17139,22.2,1520,980,94.54545454545455,87.5
Arkansas,AR,Sharp County,5135,2020,4.1,6.2,40909,17217,18.1,1417,1214,96.03545454545453,89.37727272727273
Arkansas,AR,Sharp County,5135,2021,4.5,6.5,40723,17243,18.0,1381,1410,97.52272727272727,91.25
Arkansas,AR,Sharp County,5135,2022,6.0,6.3,43332,17422,15.9,1576,1357,103.92932551319649,91.31438905180842
Arkansas,AR,Stone County,5137,2018,6.9,6.0,42671,12446,22.5,864,1039,93.05818181818182,85.62727272727273
Arkansas,AR,Stone County,5137,2019,4.8,7.4,44298,12475,19.8,1028,980,94.54545454545455,87.5
Arkansas,AR,Stone County,5137,2020,5.0,10.7,41477,12582,20.4,1154,868,96.03545454545453,89.37727272727273
Arkansas,AR,Stone County,5137,2021,4.6,9.9,35766,12364,20.9,1172,708,97.52272727272727,91.25
Arkansas,AR,Stone County,5137,2022,4.2,6.4,37664,12393,21.2,1283,632,103.92932551319649,91.31438905180842
Arkansas,AR,Union County,5139,2018,5.8,8.5,51920,39732,20.1,5070,3116,93.05818181818182,85.62727272727273
Arkansas,AR,Union County,5139,2019,4.1,5.8,51809,39449,19.1,5242,3079,94.54545454545455,87.5
Arkansas,AR,Union County,5139,2020,2.8,4.9,52087,39089,19.7,5284,3105,96.03545454545453,89.37727272727273
Arkansas,AR,Union County,5139,2021,3.0,5.7,50624,39262,18.5,5170,3311,97.52272727272727,91.25
Arkansas,AR,Union County,5139,2022,2.8,4.6,49745,38815,18.6,4808,3147,103.92932551319649,91.31438905180842
Arkansas,AR,Van Buren County,5141,2018,6.8,7.5,43538,16684,18.8,1730,941,93.05818181818182,85.62727272727273
Arkansas,AR,Van Buren County,5141,2019,6.8,8.0,44659,16642,18.5,1731,1072,94.54545454545455,87.5
Arkansas,AR,Van Buren County,5141,2020,7.8,6.4,46508,16578,16.3,1362,1307,96.03545454545453,89.37727272727273
Arkansas,AR,Van Buren County,5141,2021,4.7,6.1,44432,15851,17.6,1218,1229,97.52272727272727,91.25
Arkansas,AR,Van Buren County,5141,2022,3.9,5.4,45768,15900,18.9,1284,1215,103.92932551319649,91.31438905180842
Arkansas,AR,Washington County,5143,2018,3.8,4.9,58562,228529,16.8,25153,23891,123.39,97.72727272727273
Arkansas,AR,Washington County,5143,2019,4.2,5.3,58523,232289,16.4,24987,24201,126.94545454545455,99.0909090909091
Arkansas,AR,Washington County,5143,2020,4.1,4.6,60237,236198,16.0,26451,23790,130.5009090909091,100.45454545454545
Arkansas,AR,Washington County,5143,2021,4.3,5.1,61705,242793,15.3,27415,23783,134.0563636363636,101.81818181818181
Arkansas,AR,Washington County,5143,2022,4.0,4.5,61985,247331,15.2,27559,23282,103.92932551319649,91.31438905180842
Arkansas,AR,White County,5145,2018,5.7,5.8,51710,78804,17.0,8923,7034,93.05818181818182,85.62727272727273
Arkansas,AR,White County,5145,2019,5.6,5.8,51074,78762,15.7,8656,6969,94.54545454545455,87.5
Arkansas,AR,White County,5145,2020,4.9,5.0,50600,78725,14.4,8370,6848,96.03545454545453,89.37727272727273
Arkansas,AR,White County,5145,2021,5.4,5.3,50516,77075,15.3,8266,6701,97.52272727272727,91.25
